,tokens,ner_tags,langs,spans
141,"['A', ""'"", ""''"", 'Russia', ""''"", ""'"", 'hè', 'unu', 'statu', 'di', 'Europa', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0]","['co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co']",['LOC: Europa']
142,"['Paul', 'L.', 'Smith']","[1, 2, 2]","['co', 'co', 'co']",['PER: Paul L. Smith']
143,"['Asphodelus', 'albus', ""''"", 'Mill', '.']","[3, 4, 0, 0, 0]","['co', 'co', 'co', 'co', 'co']",['ORG: Asphodelus albus']
144,"['A', 'Petra', 'Curbara']","[5, 6, 6]","['co', 'co', 'co']",['LOC: A Petra Curbara']
145,"['CP', 'Kuban', 'Krasnodar']","[3, 4, 4]","['co', 'co', 'co']",['ORG: CP Kuban Krasnodar']
146,"['U', 'Borgu']","[5, 6]","['co', 'co']",['LOC: U Borgu']
147,"['Eliu', '(', 'mitulugia', ')']","[1, 2, 2, 2]","['co', 'co', 'co', 'co']",['PER: Eliu ( mitulugia )']
148,"['Pugilatu', 'tailandese']","[3, 4]","['co', 'co']",['ORG: Pugilatu tailandese']
149,"['Jan', 'Łukasiewicz']","[1, 2]","['co', 'co']",['PER: Jan Łukasiewicz']
150,"['In', 'u', '1940', ',', 'à', ""l'ità"", 'di', 'soli', '28', 'anni', ',', 'hè', 'dighjà', 'à', 'capu', 'di', 'u', 'gruppu', 'di', 'ricircadori', 'impignati', 'in', 'a', 'dicrittazioni', 'di', 'i', 'macchini', 'usati', 'da', 'a', 'marina', 'tedesca', ',', ""com'è"", 'Enigma', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0]","['co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co']",['LOC: tedesca']
151,"['Jacques', 'Chirac']","[1, 2]","['co', 'co']",['PER: Jacques Chirac']
152,"['Hippocampus', 'denise', ""''"", 'Lourie', '&', 'Randall', ',', '2003', '.']","[5, 6, 0, 0, 0, 0, 0, 0, 0]","['co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co']",['LOC: Hippocampus denise']
153,['Medea'],[1],['co'],['PER: Medea']
154,['Castirla'],[5],['co'],['LOC: Castirla']
155,"['Tiurema', 'di', 'Pitagora']","[3, 4, 4]","['co', 'co', 'co']",['ORG: Tiurema di Pitagora']
156,['Pedicroce'],[5],['co'],['LOC: Pedicroce']
157,['Seppia'],[3],['co'],['ORG: Seppia']
158,['Tangenti'],[3],['co'],['ORG: Tangenti']
159,"['Our', 'Airline']","[3, 4]","['co', 'co']",['ORG: Our Airline']
160,"['Strasburgu', '(', 'Strasbourg', 'in', 'francese', ',', 'Strossburi', 'in', 'alsazianu', ')', 'hè', 'a', 'capitale', 'di', 'Alsazia', 'e', 'di', 'u', 'Bassu', 'Renu', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 5, 0]","['co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co']","['LOC: Alsazia', 'LOC: Renu']"
161,['Cadmu'],[3],['co'],['ORG: Cadmu']
162,['Asclepiu'],[3],['co'],['ORG: Asclepiu']
163,"[""'"", ""''"", 'Will', 'Champion', ""''"", ""'"", 'hè', 'u', 'batterista', 'di', 'Coldplay', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]","['co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co']",['ORG: Coldplay']
164,"['Keynes', 'ripiglia', 'a', 'sfarenza', 'mustrata', 'da', 'Marx', 'trà', ':']","[0, 0, 0, 0, 0, 0, 1, 0, 0]","['co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co']",['PER: Marx']
165,['Afà'],[5],['co'],['LOC: Afà']
166,"['·', 'Podenzana']","[0, 5]","['co', 'co']",['LOC: Podenzana']
167,['Irlanda'],[5],['co'],['LOC: Irlanda']
168,['Urnitulugia'],[3],['co'],['ORG: Urnitulugia']
169,"['Tragedia', 'di', 'Nicolas', 'Prandon', 'Fedra']","[0, 0, 0, 0, 1]","['co', 'co', 'co', 'co', 'co']",['PER: Fedra']
170,"['Hè', 'dunqua', 'ricunnisciuta', 'da', 'i', 'critichi', 'muderni', 'a', 'cullucazioni', 'di', 'Esiodu', 'intornu', 'à', 'u', 'principiu', 'di', 'u', 'VII', 'seculu', 'a.C.', '(', 'nittamenti', 'succissivu', 'à', 'Omeru', ')', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","['co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co']",['PER: Omeru']
171,"['Air', 'Corsica']","[3, 4]","['co', 'co']",['ORG: Air Corsica']
172,"['Maffia', 'Albanesa']","[3, 4]","['co', 'co']",['ORG: Maffia Albanesa']
173,"['America', 'meridiunale']","[5, 6]","['co', 'co']",['LOC: America meridiunale']
174,"['Maffia', 'Albanesa']","[3, 4]","['co', 'co']",['ORG: Maffia Albanesa']
175,['Citroën'],[3],['co'],['ORG: Citroën']
176,"['Lewis', 'Carroll']","[1, 2]","['co', 'co']",['PER: Lewis Carroll']
177,"['Georges', 'Pompidou']","[1, 2]","['co', 'co']",['PER: Georges Pompidou']
178,['Riligioni'],[3],['co'],['ORG: Riligioni']
179,"['Joan', 'Miró']","[1, 2]","['co', 'co']",['PER: Joan Miró']
180,['BMW'],[3],['co'],['ORG: BMW']
181,"['Adam', 'Opel']","[1, 2]","['co', 'co']",['PER: Adam Opel']
182,"[""'"", ""''"", 'William', 'H.', 'Harrison', ""''"", ""'""]","[0, 0, 1, 2, 2, 0, 0]","['co', 'co', 'co', 'co', 'co', 'co', 'co']",['PER: William H. Harrison']
183,"['Club', 'Universidad', 'de', 'Chile']","[3, 4, 4, 4]","['co', 'co', 'co', 'co']",['ORG: Club Universidad de Chile']
184,['Agrigentu'],[5],['co'],['LOC: Agrigentu']
185,"['Al', 'Pacino']","[1, 2]","['co', 'co']",['PER: Al Pacino']
186,"['A', 'presenza', 'umana', 'a', 'più', 'antica', 'hè', 'stata', 'custatata', '20', '000', 'anni', 'fà', ',', 'è', 'si', 'truvava', 'in', 'Alaska', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0]","['co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co']",['LOC: Alaska']
187,['Zirubia'],[5],['co'],['LOC: Zirubia']
188,"['Rinnuvamentu', 'Meiji']","[3, 4]","['co', 'co']",['ORG: Rinnuvamentu Meiji']
189,"['Utsunomiya', 'Line']","[3, 4]","['co', 'co']",['ORG: Utsunomiya Line']
190,"[""'"", ""''"", 'Curitiba', ""''"", ""'"", 'hè', 'una', 'cità', 'di', 'u', 'Brasile', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0]","['co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co']",['LOC: Brasile']
191,"['Mattia', 'Corvinu', ""d'Ungheria""]","[1, 2, 2]","['co', 'co', 'co']","[""PER: Mattia Corvinu d'Ungheria""]"
192,"['Napulione', 'Buonaparte']","[1, 2]","['co', 'co']",['PER: Napulione Buonaparte']
193,"['Kevin', 'Costner']","[1, 2]","['co', 'co']",['PER: Kevin Costner']
194,"['in', ""'"", ""''"", 'Africa', ""''"", ""'"", ':']","[0, 0, 0, 5, 0, 0, 0]","['co', 'co', 'co', 'co', 'co', 'co', 'co']",['LOC: Africa']
195,"['RINVIA', 'I', 'Càtari']","[0, 5, 6]","['co', 'co', 'co']",['LOC: I Càtari']
196,"['Pugilatu', 'tailandese']","[3, 4]","['co', 'co']",['ORG: Pugilatu tailandese']
197,"['Iva', 'Zanicchi']","[1, 2]","['co', 'co']",['PER: Iva Zanicchi']
198,"['Red', 'Hot', 'Chili', 'Peppers']","[3, 4, 4, 4]","['co', 'co', 'co', 'co']",['ORG: Red Hot Chili Peppers']
199,['Alzi'],[5],['co'],['LOC: Alzi']
200,"['Rita', 'Guedes']","[1, 2]","['co', 'co']",['PER: Rita Guedes']
201,"['Dave', 'Foley']","[1, 2]","['co', 'co']",['PER: Dave Foley']
202,"['Calvi', '87.9']","[5, 0]","['co', 'co']",['LOC: Calvi']
203,"['Ghjovanu', ',', 'curaghjosu', 'è', 'ambiziosu', ',', 'Teseiu', 'dicisi', 'di', 'andà', 'à', 'Atena', 'par', 'a', 'via', 'di', 'terra', '.']","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co']",['PER: Teseiu']
204,['Pasifae'],[3],['co'],['ORG: Pasifae']
205,"[""'"", ""''"", 'Neil', 'Primrose', ""''"", ""'"", 'hè', 'u', 'batterista', 'di', 'u', 'gruppu', 'di', 'rock', 'scuzzese', 'Travis', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]","['co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co']",['ORG: Travis']
206,"['Sam', 'Huntington']","[1, 2]","['co', 'co']",['PER: Sam Huntington']
207,"['Henri', 'Matisse']","[1, 2]","['co', 'co']",['PER: Henri Matisse']
208,"['Cristina', 'Fernández', 'de', 'Kirchner']","[1, 2, 2, 2]","['co', 'co', 'co', 'co']",['PER: Cristina Fernández de Kirchner']
209,"['Ci', 'hè', 'Avenida', 'Paulista', '.']","[0, 0, 3, 4, 0]","['co', 'co', 'co', 'co', 'co']",['ORG: Avenida Paulista']
210,['Curitiba'],[5],['co'],['LOC: Curitiba']
211,"['RINVIA', 'Farfalla', 'ferulaghja']","[0, 5, 6]","['co', 'co', 'co']",['LOC: Farfalla ferulaghja']
212,"['Vasco', 'da', 'Gama']","[1, 2, 2]","['co', 'co', 'co']",['PER: Vasco da Gama']
213,"['Hè', 'a', 'cità', 'più', 'grande', 'di', 'u', 'Statu', 'di', 'a', 'California', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0]","['co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co']",['LOC: California']
214,"['Jacob', 'Ellehammer']","[1, 2]","['co', 'co']",['PER: Jacob Ellehammer']
215,"['In', 'u', 'centru', 'di', 'Perfugas', 'ci', 'sò', 'un', 'pozzu', 'sacru', 'naragicu', 'è', 'un', 'tempiu', 'in', 'parfettu', 'statu', 'di', 'cunsarvazioni', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co']",['ORG: naragicu']
216,"[""''Cliccate"", 'qui', 'pè', 'leghjè', ""l'articulu"", 'cumpiettu', 'nantu', 'Magumetu', ""''""]","[0, 0, 0, 0, 1, 2, 2, 2, 0]","['co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co']","[""PER: l'articulu cumpiettu nantu Magumetu""]"
217,"['**', ""''"", 'Allium', 'pallens', ""''"", 'L', '.']","[0, 0, 3, 4, 0, 0, 0]","['co', 'co', 'co', 'co', 'co', 'co', 'co']",['ORG: Allium pallens']
218,"[':', 'Australia', ':', '60.000']","[0, 5, 0, 0]","['co', 'co', 'co', 'co']",['LOC: Australia']
219,"['Terry', 'Crews']","[1, 2]","['co', 'co']",['PER: Terry Crews']
220,"['Nabulionu', 'avia', 'da', 'parechji', 'anni', 'accarizzatu', ""l'idea"", 'di', 'una', 'campagna', 'in', 'urienti', ',', 'sugnendu', 'di', 'suvità', ""l'ormi"", 'di', 'Lisandru', 'Magnu', 'è', 'essendu', 'di', ""l'idea"", ""ch'è"", '``', ""L'Auropa"", 'hè', 'una', 'tana', 'di', 'talpi', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co']",['PER: Lisandru Magnu']
221,"['Orchis', 'ustulata']","[5, 6]","['co', 'co']",['LOC: Orchis ustulata']
222,"['Eccu', 'una', 'selezzioni', 'di', 'pruverbii', 'siciliani', ':']","[0, 0, 0, 0, 0, 5, 0]","['co', 'co', 'co', 'co', 'co', 'co', 'co']",['LOC: siciliani']
223,['Volkswagen'],[3],['co'],['ORG: Volkswagen']
224,"['Omar', 'Rodriguez-Lopez']","[1, 2]","['co', 'co']",['PER: Omar Rodriguez-Lopez']
225,"['Tiurema', 'di', 'Pitagora']","[3, 4, 4]","['co', 'co', 'co']",['ORG: Tiurema di Pitagora']
226,"['Tiurema', 'di', 'Pitagora']","[3, 4, 4]","['co', 'co', 'co']",['ORG: Tiurema di Pitagora']
227,"['Jackie', 'Gleason']","[1, 2]","['co', 'co']",['PER: Jackie Gleason']
228,"['Coritiba', 'Foot', 'Ball', 'Club']","[3, 4, 4, 4]","['co', 'co', 'co', 'co']",['ORG: Coritiba Foot Ball Club']
229,"['Cateddu', 'muntaninu']","[5, 6]","['co', 'co']",['LOC: Cateddu muntaninu']
230,"['Cardu', 'marinu']","[5, 6]","['co', 'co']",['LOC: Cardu marinu']
231,"['Hè', 'situata', 'annantu', 'a', 'cumuna', 'di', 'Muratu', ',', 'à', 'circa', 'un', 'kilomitru', 'di', 'u', 'centru', 'di', 'u', 'paese', '.']","[0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co']",['LOC: Muratu']
232,"['Nick', 'Nolte']","[1, 2]","['co', 'co']",['PER: Nick Nolte']
233,['Core'],[3],['co'],['ORG: Core']
234,['Citroën'],[3],['co'],['ORG: Citroën']
235,"['Incù', '343.829', 'abitanti', 'hè', 'a', 'cità', 'più', 'grande', 'di', 'a', 'Luisiana', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0]","['co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co']",['LOC: Luisiana']
236,['Osani'],[5],['co'],['LOC: Osani']
237,"['Grandi', 'Santuariu', 'Kasuga']","[3, 4, 4]","['co', 'co', 'co']",['ORG: Grandi Santuariu Kasuga']
238,['Teseiu'],[1],['co'],['PER: Teseiu']
239,['Citroën'],[3],['co'],['ORG: Citroën']
240,['Brasilia'],[5],['co'],['LOC: Brasilia']
241,"['In', 'u', '1758', ',', 'hè', 'stata', 'creata', 'da', 'Pasquale', 'Paoli', 'una', 'stamperia', 'naziunale', ',', 'a', '«', 'Stamperia', 'di', 'a', 'Verità', '»', 'in', 'u', 'cunventu', 'San', 'Francescu', ""d'Oletta"", '.']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co']",['PER: Pasquale Paoli']
242,['Iranu'],[5],['co'],['LOC: Iranu']
243,"['Omar', 'Rodriguez-Lopez']","[1, 2]","['co', 'co']",['PER: Omar Rodriguez-Lopez']
244,"['Nancy', 'Reagan']","[1, 2]","['co', 'co']",['PER: Nancy Reagan']
245,"['U', 'Favalellu']","[5, 6]","['co', 'co']",['LOC: U Favalellu']
246,"['A', 'capitale', 'hè', 'Trenton', '(', '84.913', 'abitanti', ')', '.']","[0, 0, 0, 5, 0, 0, 0, 0, 0]","['co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co']",['LOC: Trenton']
247,"['Pulicaria', 'odora']","[5, 6]","['co', 'co']",['LOC: Pulicaria odora']
248,"[""'Ss'insurrezione"", 'cunducerà', 'à', 'a', 'dichjarazione', ""d'indipendenza"", 'di', 'a', 'Corsica', 'in', 'u', '1735', '(', 'cunsulta', 'naziunale', ""d'Orezza"", 'u', '30', 'ghjinnaghju', 'di', 'u', '1735', ')', ',', 'Ghjacintu', 'Paoli', '(', 'babbu', 'di', 'Pasquale', 'Paoli', ')', 'è', 'Giafferi', 'piglianu', 'tandu', 'a', 'testa', 'di', 'u', 'guvernu', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co']",['PER: Pasquale Paoli']
249,"['Spiranthes', 'spiralis', ""''"", '(', 'L.', ')', 'Chevall.,1827']","[5, 6, 0, 0, 0, 0, 0]","['co', 'co', 'co', 'co', 'co', 'co', 'co']",['LOC: Spiranthes spiralis']
250,"['RINVIA', 'Vintìsari']","[0, 5]","['co', 'co']",['LOC: Vintìsari']
251,"[':', 'Paoli', 'è', 'Nabulione', '.']","[0, 1, 0, 0, 0]","['co', 'co', 'co', 'co', 'co']",['PER: Paoli']
252,"['Orchidea', 'maschili']","[5, 6]","['co', 'co']",['LOC: Orchidea maschili']
253,"['Castellu', 'di', 'Rustinu']","[5, 6, 6]","['co', 'co', 'co']",['LOC: Castellu di Rustinu']
254,['Catetu'],[3],['co'],['ORG: Catetu']
255,"[""'"", ""''"", 'Dougie', 'Payne', ""''"", ""'"", 'hè', 'u', 'bassista', 'di', 'u', 'gruppu', 'di', 'rock', 'scuzzese', 'Travis', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]","['co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co']",['ORG: Travis']
256,['Juanes'],[1],['co'],['PER: Juanes']
257,"['Unioni', 'Auropea']","[3, 4]","['co', 'co']",['ORG: Unioni Auropea']
258,"['Cervus', 'elaphus', 'corsicanus']","[5, 6, 6]","['co', 'co', 'co']",['LOC: Cervus elaphus corsicanus']
259,"['Johnny', 'Cash']","[1, 2]","['co', 'co']",['PER: Johnny Cash']
260,"['À', 'Trezeni', ',', 'Teseiu', 'crisciti', 'è', 'divintò', 'un', 'ghjovanu', 'curaghjosu', '.']","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","['co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co']",['PER: Teseiu']
261,['Riberbula'],[3],['co'],['ORG: Riberbula']
262,"['Core', 'alegru', ',', 'Diu', ""l'aiuta"", '.']","[3, 0, 0, 0, 0, 0]","['co', 'co', 'co', 'co', 'co', 'co']",['ORG: Core']
263,"['John', 'C.', 'Reilly']","[1, 2, 2]","['co', 'co', 'co']",['PER: John C. Reilly']
264,"['Jacques', 'Chirac']","[1, 2]","['co', 'co']",['PER: Jacques Chirac']
265,"['Toby', 'Huss']","[1, 2]","['co', 'co']",['PER: Toby Huss']
266,['Volpe'],[5],['co'],['LOC: Volpe']
267,['Ersa'],[5],['co'],['LOC: Ersa']
268,"['Sam', 'Worthington']","[1, 2]","['co', 'co']",['PER: Sam Worthington']
269,"['Immigrazione', 'corsa', 'in', 'Puerto', 'Rico']","[1, 2, 2, 2, 2]","['co', 'co', 'co', 'co', 'co']",['PER: Immigrazione corsa in Puerto Rico']
270,"['i', 'Rè', 'Magi']","[0, 3, 4]","['co', 'co', 'co']",['ORG: Rè Magi']
271,"['RINVIA', 'Laretu', ""d'Attallà""]","[0, 5, 6]","['co', 'co', 'co']","[""LOC: Laretu d'Attallà""]"
272,['Garbage'],[3],['co'],['ORG: Garbage']
273,"['U', ""'"", ""''"", 'Cismonte', ""''"", ""'"", 'hè', 'un', 'dipartimentu', 'di', 'a', 'Francia', 'in', 'u', 'nordu', 'di', 'a', 'Corsica', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 5, 0]","['co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co']","['LOC: Francia', 'LOC: Corsica']"
274,"['-168', ':', 'Roma', 'conquista', 'u', 'Reame', 'Illyrianu']","[0, 0, 5, 0, 0, 0, 0]","['co', 'co', 'co', 'co', 'co', 'co', 'co']",['LOC: Roma']
275,"['Presidenti', 'di', 'i', 'Stati', 'Uniti', ""d'America""]","[3, 4, 4, 4, 4, 4]","['co', 'co', 'co', 'co', 'co', 'co']","[""ORG: Presidenti di i Stati Uniti d'America""]"
276,"['In', 'u', '1914', ',', 'Sigmund', 'Freud', 'publichechja', 'un', 'assaghju', 'annantu', 'à', 'u', 'narcissisimu', 'intitulatu', ""''Intruduzioni"", 'à', 'u', 'narcissisimu', ""''"", ',', ""induv'eddu"", 'sviloppa', 'u', 'significatu', 'di', 'u', 'tarmini', 'intruducendu', 'i', 'cuncetti', 'di', 'narcissisimu', 'primariu', 'è', 'di', 'narcisissimu', 'sicundariu', 'o', 'prutrattu', '.']","[0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co', 'co']",['PER: Sigmund Freud']
277,"['Marjorie', 'Estiano']","[1, 2]","['co', 'co']",['PER: Marjorie Estiano']
278,['Curitiba'],[5],['co'],['LOC: Curitiba']
279,"['Utah', '(', '1896', ')']","[5, 0, 0, 0]","['co', 'co', 'co', 'co']",['LOC: Utah']
280,"['Matt', 'Damon']","[1, 2]","['co', 'co']",['PER: Matt Damon']
281,['Stidda'],[3],['co'],['ORG: Stidda']
282,"['Clive', 'Dunn']","[1, 2]","['co', 'co']",['PER: Clive Dunn']
283,"['Ronald', 'David', 'Laing']","[1, 2, 2]","['co', 'co', 'co']",['PER: Ronald David Laing']
284,['Riberbula'],[3],['co'],['ORG: Riberbula']
285,['Pecitella'],[5],['co'],['LOC: Pecitella']
286,"['Rupert', 'Everett']","[1, 2]","['co', 'co']",['PER: Rupert Everett']
287,"['Jérôme', 'Ferrari']","[1, 2]","['co', 'co']",['PER: Jérôme Ferrari']
288,"['U', 'Salgetu']","[5, 6]","['co', 'co']",['LOC: U Salgetu']
289,"['RINVIA', 'Campanili', 'tortu', 'di', 'Pisa']","[0, 3, 4, 4, 4]","['co', 'co', 'co', 'co', 'co']",['ORG: Campanili tortu di Pisa']
290,"['Herbert', 'Hoover']","[1, 2]","['co', 'co']",['PER: Herbert Hoover']
291,"['Image', ':', 'Praca', 'da', 'Liberdade', 'Belo', 'Horizonte']","[0, 0, 0, 0, 0, 5, 6]","['co', 'co', 'co', 'co', 'co', 'co', 'co']",['LOC: Belo Horizonte']
292,"['Convallaria', 'majalis']","[3, 4]","['co', 'co']",['ORG: Convallaria majalis']
293,"['Samperu', 'Corsu']","[3, 4]","['co', 'co']",['ORG: Samperu Corsu']
294,"['El', 'Grupo', 'Nuevo', 'De', 'Omar', 'Rodriguez-Lopez']","[3, 4, 4, 4, 4, 4]","['co', 'co', 'co', 'co', 'co', 'co']",['ORG: El Grupo Nuevo De Omar Rodriguez-Lopez']
295,"['Galileo', 'Galilei']","[1, 2]","['co', 'co']",['PER: Galileo Galilei']
296,"['Muru', ',', 'Corsica', ',', 'cartuline', 'antiche']","[5, 0, 5, 0, 0, 0]","['co', 'co', 'co', 'co', 'co', 'co']","['LOC: Muru', 'LOC: Corsica']"
297,"['RINVIA', 'Platone']","[0, 1]","['co', 'co']",['PER: Platone']
298,"['RINVIA', 'Felge']","[0, 5]","['co', 'co']",['LOC: Felge']
299,['Volkswagen'],[3],['co'],['ORG: Volkswagen']
